Gender,Height,Weight,Height in cm,Weight in Kg,BMI
Male,68.3464565,178.6759921,173.60,80.40,26.68
Male,69.56022893,187.2174859,176.68,84.25,26.99
Male,68.72830407,171.6209666,174.57,77.23,25.34
Male,70.15827765,200.5341783,178.20,90.24,28.42
Male,68.92333665,193.9273604,175.07,87.27,28.47
Male,64.3001742,155.489729,163.32,69.97,26.23
Male,70.45563306,192.527905,178.96,86.64,27.05
Male,68.62406319,159.8624674,174.31,71.94,23.68
Male,69.66475174,176.2592744,176.95,79.32,25.33
Male,69.05888454,171.7089263,175.41,77.27,25.11
Male,67.22698623,181.7096189,170.76,81.77,28.04
Male,66.11579969,171.3866592,167.93,77.12,27.35
Male,68.61738735,179.1320246,174.29,80.61,26.54
Male,69.24901281,187.4693714,175.89,84.36,27.27
Male,69.64190618,182.0045223,176.89,81.90,26.17
Male,72.79702836,214.4740355,184.90,96.51,28.23
Male,75.04399507,208.526427,190.61,93.84,25.83
Male,70.97268413,190.2219929,180.27,85.60,26.34
Male,74.38801243,217.1437905,188.95,97.71,27.37
Male,64.36216387,156.0738985,163.48,70.23,26.28
Male,71.32700107,206.3851911,181.17,92.87,28.30
Male,67.17202444,178.1527814,170.62,80.17,27.54
Male,74.40167189,228.8383958,188.98,102.98,28.83
Male,63.86792096,174.4733629,162.22,78.51,29.83
Male,68.88599177,164.2149026,174.97,73.90,24.14
Male,72.13199022,212.1572757,183.22,95.47,28.44
Male,68.40372617,206.0149398,173.75,92.71,30.71
Male,65.09265639,167.433533,165.34,75.35,27.56
Male,69.22967912,195.2186397,175.84,87.85,28.41
Male,71.94778826,209.1754891,182.75,94.13,28.19
Male,67.46299066,182.3012856,171.36,82.04,27.94
Male,69.31290864,190.1851469,176.05,85.58,27.61
Male,63.73104817,160.3449039,161.88,72.16,27.54
Male,60.6798174,129.3010238,154.13,58.19,24.49
Male,70.66332308,195.6263191,179.48,88.03,27.33
Male,67.59403113,186.7514169,171.69,84.04,28.51
Male,74.64950788,227.5006451,189.61,102.38,28.48
Male,70.46707885,197.187532,178.99,88.73,27.70
Male,71.94401052,209.5562827,182.74,94.30,28.24
Male,74.02575081,209.7592721,188.03,94.39,26.70
Male,70.78222816,220.4367864,179.79,99.20,30.69
Male,64.72725696,169.207937,164.41,76.14,28.17
Male,68.38302408,185.8456168,173.69,83.63,27.72
Male,71.4692208,192.6914931,181.53,86.71,26.31
Male,66.94445374,177.0260878,170.04,79.66,27.55
Male,70.796979,199.9473831,179.82,89.98,27.82
Male,65.29243478,168.7102903,165.84,75.92,27.60
Male,61.75400983,123.528143,156.86,55.59,22.59
Male,62.48067131,160.2422382,158.70,72.11,28.63
Male,67.80567987,197.082611,172.23,88.69,29.90
Male,69.52599428,161.9709376,176.60,72.89,23.37
Male,72.50075663,201.6550559,184.15,90.74,26.76
Male,70.48529474,194.7861983,179.03,87.65,27.35
Male,66.68973599,162.5654067,169.39,73.15,25.50
Male,71.29191758,175.8109677,181.08,79.11,24.13
Male,71.7967672,209.3793102,182.36,94.22,28.33
Male,73.05634425,204.4603316,185.56,92.01,26.72
Male,68.85335437,210.8690842,174.89,94.89,31.02
Male,66.04544386,169.3262842,167.76,76.20,27.08
Male,73.98590142,223.326105,187.92,100.50,28.46
Male,69.25161788,192.9468911,175.90,86.83,28.06
Male,69.34065722,172.9048014,176.13,77.81,25.08
Male,70.97626497,191.5721536,180.28,86.21,26.52
Male,63.56127763,157.1195445,161.45,70.70,27.13
Male,69.77015095,182.7954943,177.22,82.26,26.19
Male,65.18847756,151.8869422,165.58,68.35,24.93
Male,69.97894082,193.3410828,177.75,87.00,27.54
Male,69.75059715,185.4279701,177.17,83.44,26.58
Male,71.17143115,195.3823108,180.78,87.92,26.90
Male,70.57200178,174.1968873,179.25,78.39,24.40
Male,65.65108952,164.6498139,166.75,74.09,26.65
Male,67.13841414,163.8450013,170.53,73.73,25.35
Male,65.91808694,174.7199581,167.43,78.62,28.05
Male,73.78663644,212.900556,187.42,95.81,27.28
Male,67.73725134,172.7942606,172.05,77.76,26.27
Male,65.54407625,171.9803313,166.48,77.39,27.92
Male,71.21391257,195.9234165,180.88,88.17,26.95
Male,65.59235403,174.8153485,166.60,78.67,28.34
Male,65.66755448,174.5668558,166.80,78.56,28.24
Male,61.97273588,140.2777497,157.41,63.12,25.48
Male,73.89993869,215.5597033,187.71,97.00,27.53
Male,72.34218364,215.8582339,183.75,97.14,28.77
Male,70.31169434,184.2438603,178.59,82.91,25.99
Male,67.11556435,168.2021671,170.47,75.69,26.05
Male,65.93248176,151.3846182,167.47,68.12,24.29
Male,67.22774502,185.9701609,170.76,83.69,28.70
Male,70.11434363,203.2417318,178.09,91.46,28.84
Male,74.84149972,223.9456703,190.10,100.78,27.89
Male,64.52730263,148.4721859,163.90,66.81,24.87
Male,70.05125469,207.1946473,177.93,93.24,29.45
Male,71.83316878,205.1930618,182.46,92.34,27.74
Male,72.83673969,209.4224843,185.01,94.24,27.53
Male,73.30186575,199.1669287,186.19,89.63,25.85
Male,66.39319245,165.0646095,168.64,74.28,26.12
Male,66.51516196,180.7605348,168.95,81.34,28.50
Male,69.27281261,202.2987602,175.95,91.03,29.40
Male,68.23195393,195.2619903,173.31,87.87,29.25
Male,70.41386903,184.2326617,178.85,82.90,25.92
Male,69.72688521,188.4537597,177.11,84.80,27.04
Male,65.51073389,157.2050253,166.40,70.74,25.55
Male,69.13726936,196.5523243,175.61,88.45,28.68
Male,73.6661888,208.3661793,187.11,93.76,26.78
Male,65.89275253,158.1849857,167.37,71.18,25.41
Male,68.35442896,184.598428,173.62,83.07,27.56
Male,70.42473053,197.9075211,178.88,89.06,27.83
Male,72.08020115,202.8672367,183.08,91.29,27.23
Male,71.71112479,199.080779,182.15,89.59,27.00
Male,65.72916187,156.2239585,166.95,70.30,25.22
Male,63.8983382,168.299538,162.30,75.73,28.75
Male,70.31600971,201.5106881,178.60,90.68,28.43
Male,65.78872979,174.5848799,167.10,78.56,28.14
Male,69.82746419,196.930792,177.36,88.62,28.17
Male,68.33115009,197.7567703,173.56,88.99,29.54
Male,67.74158927,165.6432833,172.06,74.54,25.18
Male,75.03388944,232.8861171,190.59,104.80,28.85
Male,73.40405852,192.7324047,186.45,86.73,24.95
Male,69.55476188,192.1816687,176.67,86.48,27.71
Male,64.53903978,157.1292772,163.93,70.71,26.31
Male,67.54676147,163.4952026,171.57,73.57,24.99
Male,73.09647798,205.157578,185.67,92.32,26.78
Male,66.55398107,171.4285919,169.05,77.14,26.99
Male,73.99160419,208.9645836,187.94,94.03,26.62
Male,70.86268806,209.759114,179.99,94.39,29.14
Male,71.5687337,206.2604578,181.78,92.82,28.09
Male,65.83839113,177.2116966,167.23,79.75,28.52
Male,70.27553366,211.7162538,178.50,95.27,29.90
Male,61.773522,149.5148392,156.90,67.28,27.33
Male,74.82494531,220.3363669,190.06,99.15,27.45
Male,71.60514585,192.4279136,181.88,86.59,26.18
Male,67.26010358,163.3865127,170.84,73.52,25.19
Male,70.92419443,199.7783726,180.15,89.90,27.70
Male,75.05966865,218.583688,190.65,98.36,27.06
Male,73.10087624,223.2064516,185.68,100.44,29.13
Male,70.66199203,217.9518826,179.48,98.08,30.45
Male,67.14466735,171.2077789,170.55,77.04,26.49
Male,67.12315343,147.5379562,170.49,66.39,22.84
Male,69.52494396,170.0371863,176.59,76.52,24.54
Male,65.22469166,160.8360745,165.67,72.38,26.37
Male,68.41046282,185.1277355,173.76,83.31,27.59
Male,68.7634637,177.0833882,174.66,79.69,26.12
Male,67.93686881,188.8840968,172.56,85.00,28.54
Male,69.23782869,159.2448862,175.86,71.66,23.17
Male,68.46572392,188.079276,173.90,84.64,27.99
Male,65.6942936,150.9606196,166.86,67.93,24.40
Male,69.43099805,172.3258812,176.35,77.55,24.93
Male,66.13539142,166.3638187,167.98,74.86,26.53
Male,70.87704813,186.3398244,180.03,83.85,25.87
Male,65.973065,187.6583791,167.57,84.45,30.07
Male,64.93911542,163.8801985,164.95,73.75,27.11
Male,68.36860332,196.9495064,173.66,88.63,29.39
Male,69.52555131,189.7073988,176.59,85.37,27.37
Male,66.45560214,188.9748473,168.80,85.04,29.85
Male,69.47458176,177.3439177,176.47,79.80,25.63
Male,68.7300987,184.130432,174.57,82.86,27.19
Male,73.78127448,221.2400958,187.40,99.56,28.35
Male,76.50188334,217.8823464,194.31,98.05,25.97
Male,71.22570192,199.182763,180.91,89.63,27.39
Male,64.50621045,164.5003666,163.85,74.03,27.57
Male,66.50381494,163.2698893,168.92,73.47,25.75
Male,69.21041304,187.6248203,175.79,84.43,27.32
Male,63.54636972,150.3466585,161.41,67.66,25.97
Male,69.73112843,202.7071024,177.12,91.22,29.08
Male,68.60820846,181.7248365,174.26,81.78,26.93
Male,71.46413025,206.5908567,181.52,92.97,28.21
Male,69.509488,203.9854155,176.55,91.79,29.45
Male,73.75963574,231.6086709,187.35,104.22,29.69
Male,68.27778676,195.1899302,173.43,87.84,29.20
Male,72.45463342,200.2900045,184.03,90.13,26.61
Male,70.76919327,195.3530575,179.75,87.91,27.21
Male,70.45214074,188.0988373,178.95,84.64,26.43
Male,68.90409885,194.6597698,175.02,87.60,28.60
Male,69.23842719,197.4120914,175.87,88.84,28.72
Male,67.27784728,156.4163422,170.89,70.39,24.10
Male,71.46376469,207.768535,181.52,93.50,28.38
Male,68.84063351,171.9211499,174.86,77.36,25.30
Male,71.40596471,216.9232912,181.37,97.62,29.67
Male,70.14487407,190.5853768,178.17,85.76,27.02
Male,70.67969103,206.1198392,179.53,92.75,28.78
Male,68.54111605,201.1088923,174.09,90.50,29.86
Male,71.43472691,206.5940588,181.44,92.97,28.24
Male,65.22082048,158.9871861,165.66,71.54,26.07
Male,70.77315142,208.2235661,179.76,93.70,29.00
Male,69.76009479,187.8120619,177.19,84.52,26.92
Male,63.96253068,168.3494568,162.46,75.76,28.70
Male,70.30416327,196.8350517,178.57,88.58,27.78
Male,70.31684922,205.5218858,178.60,92.48,28.99
Male,67.40540788,164.5743913,171.21,74.06,25.26
Male,67.12150305,167.1915272,170.49,75.24,25.88
Male,68.37757989,168.9973239,173.68,76.05,25.21
Male,69.57823897,184.2198182,176.73,82.90,26.54
Male,62.53225328,168.1533262,158.83,75.67,29.99
Male,69.33682153,184.1194153,176.12,82.85,26.71
Male,66.78746728,172.1754663,169.64,77.48,26.92
Male,75.39129223,218.6046973,191.49,98.37,26.83
Male,70.21362908,189.6582738,178.34,85.35,26.83
Male,71.10356362,196.7599362,180.60,88.54,27.15
Male,69.79388789,181.7231932,177.28,81.78,26.02
Male,66.47184446,175.3891518,168.84,78.93,27.69
Male,70.71371409,208.7104386,179.61,93.92,29.11
Male,63.61871729,162.6749752,161.59,73.20,28.03
Male,70.54927972,191.3188108,179.20,86.09,26.81
Male,67.40282109,192.6726758,171.20,86.70,29.58
Male,71.4351749,213.3377733,181.45,96.00,29.16
Male,68.59340514,187.4025309,174.23,84.33,27.78
Male,71.45232654,203.448273,181.49,91.55,27.79
Male,70.69878995,189.9854788,179.57,85.49,26.51
Male,71.39146448,197.3070586,181.33,88.79,27.00
Male,70.48564317,193.359947,179.03,87.01,27.15
Male,74.40818786,226.7010229,189.00,102.02,28.56
Male,63.40042323,185.188138,161.04,83.33,32.13
Male,68.39971912,171.3291085,173.74,77.10,25.54
Male,67.42985418,175.1243663,171.27,78.81,26.87
Male,70.81199997,196.2211135,179.86,88.30,27.29
Male,67.11027101,194.7523537,170.46,87.64,30.16
Male,67.7282199,184.4684504,172.03,83.01,28.05
Male,68.55083219,179.5567899,174.12,80.80,26.65
Male,68.61948497,192.6056386,174.29,86.67,28.53
Male,70.60576101,197.3412472,179.34,88.80,27.61
Male,67.08678122,164.1757008,170.40,73.88,25.44
Male,65.31170819,167.3277028,165.89,75.30,27.36
Male,69.92414675,185.8665843,177.61,83.64,26.52
Male,68.36463488,193.9817476,173.65,87.29,28.95
Male,70.86980492,205.8639345,180.01,92.64,28.59
Male,76.01230001,235.4379661,193.07,105.95,28.42
Male,67.96596781,176.9667279,172.63,79.64,26.72
Male,69.76508744,199.0264276,177.20,89.56,28.52
Male,69.56867239,200.7040517,176.70,90.32,28.93
Male,71.56001874,213.9785966,181.76,96.29,29.15
Male,70.95804927,201.6633373,180.23,90.75,27.94
Male,65.44092231,144.1320269,166.22,64.86,23.48
Male,70.97612452,202.603188,180.28,91.17,28.05
Male,67.99285124,183.9580892,172.70,82.78,27.75
Male,70.51851509,199.568441,179.12,89.81,27.99
Male,69.10919144,176.045407,175.54,79.22,25.71
Male,71.6055731,194.9325685,181.88,87.72,26.52
Male,69.88955858,203.5183265,177.52,91.58,29.06
Male,66.45689878,166.6846488,168.80,75.01,26.32
Male,70.29135418,207.5085426,178.54,93.38,29.29
Male,62.6199652,152.8529747,159.05,68.78,27.19
Male,66.62168183,146.2308047,169.22,65.80,22.98
Male,65.35028818,156.7613371,165.99,70.54,25.60
Male,71.60673989,209.9649432,181.88,94.48,28.56
Male,69.41291443,183.9021104,176.31,82.76,26.62
Male,69.89381359,200.7968545,177.53,90.36,28.67
Male,65.66595856,164.2156392,166.79,73.90,26.56
Male,64.40827325,154.6410416,163.60,69.59,26.00
Male,68.62688583,189.4492405,174.31,85.25,28.06
Male,69.60028264,176.5948886,176.78,79.47,25.43
Male,67.45323124,173.2722178,171.33,77.97,26.56
Male,68.1699946,185.2531099,173.15,83.36,27.81
Male,69.55361404,203.8110909,176.67,91.71,29.39
Male,65.74729799,182.0516903,167.00,81.92,29.38
Male,73.12239315,201.703778,185.73,90.77,26.31
Male,66.620926,177.8426553,169.22,80.03,27.95
Male,69.14590899,202.6281961,175.63,91.18,29.56
Male,65.96579505,186.2254307,167.55,83.80,29.85
Male,67.20326642,185.4540072,170.70,83.45,28.64
Male,65.45395717,175.844485,166.25,79.13,28.63
Male,73.03009203,209.5878005,185.50,94.31,27.41
Male,68.3172449,179.370856,173.53,80.72,26.81
Male,66.33428146,165.3682765,168.49,74.42,26.21
Male,72.36198348,198.2629703,183.80,89.22,26.41
Male,67.71742749,184.9318042,172.00,83.22,28.13
Male,70.4775913,200.2479962,179.01,90.11,28.12
Male,71.16299165,199.443989,180.75,89.75,27.47
Male,69.35477956,202.3322157,176.16,91.05,29.34
Male,70.09723765,201.993728,178.05,90.90,28.67
Male,69.2972917,197.3587607,176.02,88.81,28.67
Male,63.30996928,157.0035437,160.81,70.65,27.32
Male,67.88722989,183.3433272,172.43,82.50,27.75
Male,73.2029699,203.0231161,185.94,91.36,26.43
Male,73.1411551,193.9260342,185.78,87.27,25.28
Male,70.89598255,195.6013653,180.08,88.02,27.14
Male,72.14269267,214.8539253,183.24,96.68,28.79
Male,72.13277787,184.1471888,183.22,82.87,24.69
Male,71.20661874,193.74326,180.86,87.18,26.65
Male,66.25215051,170.1094996,168.28,76.55,27.03
Male,72.34158877,205.6996211,183.75,92.56,27.42
Male,68.06892211,166.2635001,172.90,74.82,25.03
Male,71.39730891,198.4067338,181.35,89.28,27.15
Male,65.72603205,169.6752603,166.94,76.35,27.40
Male,67.11044742,160.0502853,170.46,72.02,24.79
Male,72.21503491,204.9377601,183.43,92.22,27.41
Male,63.00978308,147.90182,160.04,66.56,25.98
Male,69.56915521,180.9498234,176.71,81.43,26.08
Male,70.40400168,217.8372448,178.83,98.03,30.65
Male,68.0302156,189.3616398,172.80,85.21,28.54
Male,69.77791032,176.0902893,177.24,79.24,25.23
Male,62.07863519,130.2772749,157.68,58.62,23.58
Male,65.83441968,159.3191151,167.22,71.69,25.64
Male,70.78093604,191.9681779,179.78,86.39,26.73
Male,69.57143021,182.1541392,176.71,81.97,26.25
Male,67.32706481,188.3517257,171.01,84.76,28.98
Male,67.81460188,191.7600018,172.25,86.29,29.08
Male,66.68224277,162.7669683,169.37,73.25,25.53
Male,69.63970875,197.5962131,176.88,88.92,28.42
Male,64.7742374,182.5898441,164.53,82.17,30.35
Male,73.96294107,200.0071609,187.87,90.00,25.50
Male,67.93338384,184.40952,172.55,82.98,27.87
Male,66.77003947,165.489768,169.60,74.47,25.89
Male,68.93635758,176.6521792,175.10,79.49,25.93
Male,76.43455871,228.8729906,194.14,102.99,27.32
Male,68.99614537,180.3509244,175.25,81.16,26.42
Male,73.50183962,225.9722183,186.69,101.69,29.17
Male,69.6031034,189.8166449,176.79,85.42,27.33
Male,72.06737999,202.2620741,183.05,91.02,27.16
Male,70.48922454,178.9187142,179.04,80.51,25.12
Male,67.03485056,167.0442331,170.27,75.17,25.93
Male,66.1841085,172.6376115,168.11,77.69,27.49
Male,68.6942095,179.9625088,174.48,80.98,26.60
Male,66.65323374,160.1474361,169.30,72.07,25.14
Male,69.83865708,178.3924826,177.39,80.28,25.51
Male,66.24506481,154.5886896,168.26,69.56,24.57
Male,72.81103161,208.8488465,184.94,93.98,27.48
Male,64.47474696,169.4306343,163.77,76.24,28.43
Male,69.75447933,181.6410489,177.18,81.74,26.04
Male,70.66144439,203.8447916,179.48,91.73,28.48
Male,72.47061849,184.4463253,184.08,83.00,24.50
Male,68.17153285,199.7018115,173.16,89.87,29.97
Male,72.98717143,206.6293992,185.39,92.98,27.05
Male,70.53356477,196.5843459,179.16,88.46,27.56
Male,70.04695307,190.0024052,177.92,85.50,27.01
Male,69.01606716,196.7639075,175.30,88.54,28.81
Male,73.54916227,222.2974921,186.81,100.03,28.66
Male,68.11809783,180.0656094,173.02,81.03,27.07
Male,68.28763703,178.4325977,173.45,80.29,26.69
Male,71.52704769,202.7487397,181.68,91.24,27.64
Male,73.39654293,220.9457607,186.43,99.43,28.61
Male,69.84456408,198.6302782,177.41,89.38,28.40
Male,70.15196588,203.7344808,178.19,91.68,28.88
Male,66.29972587,150.1493613,168.40,67.57,23.83
Male,76.49293396,227.139296,194.29,102.21,27.08
Male,71.0323852,186.7624875,180.42,84.04,25.82
Male,66.63104094,170.4211493,169.24,76.69,26.77
Male,66.07553682,182.4280025,167.83,82.09,29.14
Male,70.61316241,187.4720235,179.36,84.36,26.22
Male,65.20348068,158.6645552,165.62,71.40,26.03
Male,66.86186129,175.7972754,169.83,79.11,27.43
Male,73.7579983,220.770232,187.35,99.35,28.31
Male,69.89808607,195.7589355,177.54,88.09,27.95
Male,69.52731972,189.0273679,176.60,85.06,27.27
Male,66.74447747,154.1268504,169.53,69.36,24.13
Male,69.07449203,179.3868167,175.45,80.72,26.22
Male,68.56175073,172.1953637,174.15,77.49,25.55
Male,70.32255001,190.4617768,178.62,85.71,26.86
Male,71.94912042,208.0889465,182.75,93.64,28.04
Male,70.91655179,191.883267,180.13,86.35,26.61
Male,70.37112335,197.3824157,178.74,88.82,27.80
Male,67.79647715,189.6831513,172.20,85.36,28.78
Male,68.69999563,208.0681993,174.50,93.63,30.75
Male,69.1146318,188.7172726,175.55,84.92,27.56
Male,67.69710365,187.4238964,171.95,84.34,28.53
Male,71.28033023,217.9035994,181.05,98.06,29.91
Male,71.42757519,201.8428087,181.43,90.83,27.59
Male,71.04335632,204.6277277,180.45,92.08,28.28
Male,64.72625594,143.3475655,164.40,64.51,23.87
Male,67.14815944,182.031248,170.56,81.91,28.16
Male,72.29169703,202.1043716,183.62,90.95,26.97
Male,70.24286617,192.7961126,178.42,86.76,27.25
Male,64.45785785,158.9166993,163.72,71.51,26.68
Male,74.46498854,213.4821026,189.14,96.07,26.85
Male,65.29891515,162.8182755,165.86,73.27,26.63
Male,72.74952611,212.1807188,184.78,95.48,27.96
Male,65.71817875,155.1755428,166.92,69.83,25.06
Male,68.89009494,194.6814346,174.98,87.61,28.61
Male,73.03840861,209.4753881,185.52,94.26,27.39
Male,69.86074638,198.3218281,177.45,89.24,28.34
Male,69.86119695,179.6624965,177.45,80.85,25.68
Male,71.76556166,192.6903832,182.28,86.71,26.10
Male,66.82084589,179.8015682,169.72,80.91,28.09
Male,67.78769383,190.5067956,172.18,85.73,28.92
Male,69.25071385,196.1411445,175.90,88.26,28.53
Male,68.92967211,180.8264574,175.08,81.37,26.55
Male,68.99710986,186.635313,175.25,83.99,27.34
Male,66.37399493,167.784391,168.59,75.50,26.56
Male,66.37651933,179.4688864,168.60,80.76,28.41
Male,69.05456976,181.3603512,175.40,81.61,26.53
Male,65.6674754,161.4222109,166.80,72.64,26.11
Male,62.75287752,149.759706,159.39,67.39,26.53
Male,66.57798671,161.2018906,169.11,72.54,25.37
Male,67.27217066,187.3633658,170.87,84.31,28.88
Male,69.83655165,176.0116733,177.38,79.21,25.17
Male,74.21643094,238.5694509,188.51,107.36,30.21
Male,71.23052856,209.0328768,180.93,94.06,28.74
Male,70.76286513,194.7965673,179.74,87.66,27.13
Male,67.87895388,163.7244326,172.41,73.68,24.78
Male,67.11452669,182.5124511,170.47,82.13,28.26
Male,66.53981222,175.0932547,169.01,78.79,27.58
Male,67.09121866,180.8807246,170.41,81.40,28.03
Male,68.89341765,172.6542379,174.99,77.69,25.37
Male,71.88269674,207.5756136,182.58,93.41,28.02
Male,70.53187611,194.009473,179.15,87.30,27.20
Male,69.2081082,187.8671025,175.79,84.54,27.36
Male,66.85473775,161.2239648,169.81,72.55,25.16
Male,77.16080089,228.7073009,195.99,102.92,26.79
Male,68.19853732,176.4568284,173.22,79.41,26.46
Male,66.79579309,186.9938986,169.66,84.15,29.23
Male,74.07020621,218.4235845,188.14,98.29,27.77
Male,69.69174305,184.6189529,177.02,83.08,26.51
Male,70.48275741,199.359224,179.03,89.71,27.99
Male,66.20296361,164.6344637,168.16,74.09,26.20
Male,71.85788791,193.4299898,182.52,87.04,26.13
Male,65.97520718,171.0768314,167.58,76.98,27.41
